family,display_name,experiment,scenario,seed,tracking_backend,best_epoch,best_val_task_loss,task_loss,recon_loss,model,run_dir,output_root,proxy_signal_r2,z_signal_spearman_rho,effective_kstar_mae,effective_kstar_spearman_rho,effective_lag_entropy_mean,effective_lag_peak_accuracy,total_loss,omega_entropy_penalty,omega_entropy_band_violation_share,z_anchor_loss,kstar_mae,kstar_rmse,kstar_spearman_rho,kstar_spearman_p,z_spearman_rho,z_spearman_p,proxy_recon_r2,omega_entropy_mean,omega_peak_accuracy,task_mse,task_mae,task_r2,posthoc_kstar_mae,posthoc_kstar_rmse,posthoc_kstar_spearman_rho,posthoc_kstar_spearman_p,posthoc_profile_entropy_mean,posthoc_profile_peak_accuracy,variant
ganet,GA-Net,ganet_linear_seed10,linear,10,json,54,0.04660592973232269,0.04098057374358177,,ganet,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet\ganet_linear_seed10,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet,,,1.8101950192451477,0.3888863365959746,2.194342169244686,0.12,,,,,,,,,,,,,,0.040980574153695416,0.15884876172133955,0.7768220752679673,1.8101950192451477,2.119218723732655,0.3888863365959746,1.264384026534378e-08,2.194342169244686,0.12,
ganet,GA-Net,ganet_linear_seed11,linear,11,json,84,0.04229635000228882,0.03363432735204697,,ganet,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet\ganet_linear_seed11,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet,,,1.7844259011745454,0.47533026044805443,2.2315776521028288,0.12,,,,,,,,,,,,,,0.033634326230882264,0.14606089303886985,0.8536092416996446,1.7844259011745454,2.1599920265980344,0.47533026044805443,1.1420027864820088e-12,2.2315776521028288,0.12,
ganet,GA-Net,ganet_linear_seed12,linear,12,json,99,0.04184148833155632,0.029913052916526794,,ganet,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet\ganet_linear_seed12,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet,,,1.7990027976036072,0.5618451326863108,2.2553969507341174,0.16,,,,,,,,,,,,,,0.02991305252881069,0.13653665147570426,0.8547447783141637,1.7990027976036072,2.1331203723174426,0.5618451326863108,4.899482715406284e-18,2.2553969507341174,0.16,
ganet,GA-Net,ganet_linear_seed13,linear,13,json,57,0.05521472916007042,0.04734257236123085,,ganet,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet\ganet_linear_seed13,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet,,,1.6318241500854491,0.40810450296417455,2.2186646613430296,0.135,,,,,,,,,,,,,,0.047342570901800864,0.16935156008682678,0.7778188302782707,1.6318241500854491,2.0066627817660945,0.40810450296417455,1.9912955788118987e-09,2.2186646613430296,0.135,
ganet,GA-Net,ganet_linear_seed14,linear,14,json,86,0.047626178711652756,0.030459614470601082,,ganet,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet\ganet_linear_seed14,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet,,,1.765689821243286,0.5420199059844892,2.2614434048513368,0.165,,,,,,,,,,,,,,0.030459614432915488,0.13808181216055526,0.843220699879099,1.765689821243286,2.102554251121354,0.5420199059844892,1.1447015999805387e-16,2.2614434048513368,0.165,
ganet,GA-Net,ganet_linear_seed15,linear,15,json,84,0.04281526431441307,0.03018243983387947,,ganet,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet\ganet_linear_seed15,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet,,,1.5553163826465606,0.5158379415141235,2.247511710668328,0.135,,,,,,,,,,,,,,0.030182436819952998,0.1366604582617292,0.8604369720225862,1.5553163826465606,1.8799143102577176,0.5158379415141235,5.413240208513061e-15,2.247511710668328,0.135,
ganet,GA-Net,ganet_linear_seed16,linear,16,json,97,0.042384326457977295,0.02808903343975544,,ganet,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet\ganet_linear_seed16,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet,,,1.713893448114395,0.5856799386773223,2.2617358471086098,0.2,,,,,,,,,,,,,,0.028089031083719854,0.13243785641295835,0.8509177089962382,1.713893448114395,2.0645792535273992,0.5856799386773223,8.297205183726245e-20,2.2617358471086098,0.2,
ganet,GA-Net,ganet_linear_seed17,linear,17,json,134,0.0493561252951622,0.027620717883110046,,ganet,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet\ganet_linear_seed17,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet,,,1.5877441906929015,0.5429923890353634,2.261827149728569,0.165,,,,,,,,,,,,,,0.02762071756372286,0.12947168119164418,0.8704940565490101,1.5877441906929015,1.9669371667590265,0.5429923890353634,9.854886522981232e-17,2.261827149728569,0.165,
ganet,GA-Net,ganet_linear_seed18,linear,18,json,118,0.038693130016326904,0.029420293867588043,,ganet,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet\ganet_linear_seed18,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet,,,1.762431775331497,0.5207620660497,2.255288248328436,0.195,,,,,,,,,,,,,,0.029420292259321437,0.13584491185710068,0.8596072331287058,1.762431775331497,2.1098797305365973,0.5207620660497,2.6878169438791956e-15,2.255288248328436,0.195,
ganet,GA-Net,ganet_linear_seed19,linear,19,json,110,0.045147866010665894,0.02825084887444973,,ganet,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet\ganet_linear_seed19,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet,,,1.699940960407257,0.5714065484408161,2.2470210903079524,0.17,,,,,,,,,,,,,,0.028250845321328745,0.1312045695867855,0.8623209037250359,1.699940960407257,2.06138898529853,0.5714065484408161,9.92700943719945e-19,2.2470210903079524,0.17,
ganet,GA-Net,ganet_linear_seed2,linear,2,json,95,0.03965303301811218,0.02842233143746853,,ganet,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet\ganet_linear_seed2,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet,,,1.6871780681610107,0.5122504461944203,2.259845603711745,0.175,,,,,,,,,,,,,,0.0284223316261358,0.1322424833937548,0.8740855914204207,1.6871780681610107,2.0335159810971914,0.5122504461944203,8.951817880595625e-15,2.259845603711745,0.175,
ganet,GA-Net,ganet_linear_seed3,linear,3,json,56,0.06019846722483635,0.04768501967191696,,ganet,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet\ganet_linear_seed3,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet,,,1.6566859805583953,0.3924024706434973,2.2088131509536955,0.16,,,,,,,,,,,,,,0.04768501559316677,0.17174051063868684,0.7576928889882908,1.6566859805583953,1.9838838942832944,0.3924024706434973,9.09521705532857e-09,2.2088131509536955,0.16,
ganet,GA-Net,ganet_linear_seed4,linear,4,json,88,0.044991690665483475,0.029350442811846733,,ganet,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet\ganet_linear_seed4,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet,,,1.5096412336826324,0.536839782150271,2.255478254916515,0.15,,,,,,,,,,,,,,0.029350440524862444,0.13498167716071474,0.8556472127017937,1.5096412336826324,1.8311958793936358,0.536839782150271,2.5213337673112355e-16,2.255478254916515,0.15,
ganet,GA-Net,ganet_linear_seed5,linear,5,json,96,0.044517774134874344,0.03121195361018181,,ganet,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet\ganet_linear_seed5,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet,,,1.6790084958076477,0.5299942987409645,2.2497650425154796,0.185,,,,,,,,,,,,,,0.031211954089616266,0.1405901924917707,0.8579514833251582,1.6790084958076477,2.0262539633333954,0.5299942987409645,7.01286565600431e-16,2.2497650425154796,0.185,
ganet,GA-Net,ganet_linear_seed6,linear,6,json,128,0.047393567860126495,0.028557188808918,,ganet,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet\ganet_linear_seed6,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet,,,1.649653673171997,0.5750602717258413,2.2579357543353646,0.195,,,,,,,,,,,,,,0.02855718696101325,0.13271496349322842,0.8645468325426082,1.649653673171997,1.9947547166538757,0.5750602717258413,5.319642759520314e-19,2.2579357543353646,0.195,
ganet,GA-Net,ganet_linear_seed7,linear,7,json,89,0.0407557375729084,0.02874591201543808,,ganet,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet\ganet_linear_seed7,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet,,,1.6735206925868988,0.49913236872088096,2.254610728886583,0.16,,,,,,,,,,,,,,0.028745912278600464,0.13437855641508942,0.8532303668969485,1.6735206925868988,2.04119093167865,0.49913236872088096,5.361151775890419e-14,2.254610728886583,0.16,
ganet,GA-Net,ganet_linear_seed8,linear,8,json,58,0.055962178856134415,0.04531415179371834,,ganet,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet\ganet_linear_seed8,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet,,,1.7491459685564041,0.4299614959311877,2.212555702517729,0.12,,,,,,,,,,,,,,0.04531414696654433,0.16684347660344792,0.7891085323056097,1.7491459685564041,2.111084037570247,0.4299614959311877,2.0996793015013567e-10,2.212555702517729,0.12,
ganet,GA-Net,ganet_linear_seed9,linear,9,json,102,0.04692264273762703,0.03018033877015114,,ganet,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet\ganet_linear_seed9,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ganet,,,1.607160816192627,0.4295159087946381,2.2356717865479596,0.135,,,,,,,,,,,,,,0.0301803376912618,0.13639549001818524,0.8552016561325961,1.607160816192627,1.9529142495137952,0.4295159087946381,2.2017944198130025e-10,2.2356717865479596,0.135,
plain_lstm,Plain LSTM,plain_lstm_linear_seed0,linear,0,json,37,0.0920192301273346,0.06967781484127045,,plain_lstm,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm\plain_lstm_linear_seed0,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm,,,1.649198299050331,0.4692339221990174,2.1396998365223987,0.15,,,,,,,,,,,,,,0.06967781453475604,0.20657843707047868,0.6667520486444634,1.649198299050331,2.042704937939506,0.4692339221990174,2.4082753302595492e-12,2.1396998365223987,0.15,
plain_lstm,Plain LSTM,plain_lstm_linear_seed1,linear,1,json,32,0.10125028342008591,0.06808726489543915,,plain_lstm,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm\plain_lstm_linear_seed1,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm,,,1.5976747161149978,0.4156021749370422,2.160419897399825,0.125,,,,,,,,,,,,,,0.06808726352536057,0.20450217016803798,0.6741321066900701,1.5976747161149978,1.974787907332271,0.4156021749370422,9.372734085354423e-10,2.160419897399825,0.125,
plain_lstm,Plain LSTM,plain_lstm_linear_seed10,linear,10,json,33,0.08728504180908203,0.06787028908729553,,plain_lstm,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm\plain_lstm_linear_seed10,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm,,,1.7367196834087373,0.33909556164746024,2.140535431473839,0.11,,,,,,,,,,,,,,0.06787028537649283,0.2067034239586792,0.6297913046516045,1.7367196834087373,2.134850360509259,0.33909556164746024,9.025071185772796e-07,2.140535431473839,0.11,
plain_lstm,Plain LSTM,plain_lstm_linear_seed11,linear,11,json,38,0.08474481105804443,0.07131586223840714,,plain_lstm,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm\plain_lstm_linear_seed11,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm,,,1.7504405450820923,0.43751803634575887,2.163339824719915,0.15,,,,,,,,,,,,,,0.07131585395266278,0.21148110087553504,0.6890300574733298,1.7504405450820923,2.1438683540727395,0.43751803634575887,9.285279795879071e-11,2.163339824719915,0.15,
plain_lstm,Plain LSTM,plain_lstm_linear_seed12,linear,12,json,34,0.08357314765453339,0.06862782686948776,,plain_lstm,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm\plain_lstm_linear_seed12,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm,,,1.917389178276062,0.31729076070832696,2.1598848846881857,0.115,,,,,,,,,,,,,,0.06862782728486058,0.20736481286573688,0.6680586878279373,1.917389178276062,2.3100354834713364,0.31729076070832696,4.6969045996581464e-06,2.1598848846881857,0.115,
plain_lstm,Plain LSTM,plain_lstm_linear_seed13,linear,13,json,33,0.07958655059337616,0.06766362488269806,,plain_lstm,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm\plain_lstm_linear_seed13,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm,,,1.6058988767862319,0.3328348311669021,2.1719407279996426,0.16,,,,,,,,,,,,,,0.06766362433057906,0.2042936138139339,0.6831993370001974,1.6058988767862319,2.0738940717084753,0.3328348311669021,1.4683281417502187e-06,2.1719407279996426,0.16,
plain_lstm,Plain LSTM,plain_lstm_linear_seed14,linear,14,json,49,0.0932798907160759,0.06675903499126434,,plain_lstm,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm\plain_lstm_linear_seed14,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm,,,1.8576775044202805,0.3558954073609887,2.1478107627138745,0.16,,,,,,,,,,,,,,0.06675903396824662,0.2034071627971716,0.6567112023043927,1.8576775044202805,2.2602836803120407,0.3558954073609887,2.3170876986347434e-07,2.1478107627138745,0.16,
plain_lstm,Plain LSTM,plain_lstm_linear_seed15,linear,15,json,21,0.09085581451654434,0.07716984301805496,,plain_lstm,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm\plain_lstm_linear_seed15,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm,,,1.66187548160553,0.32121674005875517,2.1152442119409183,0.095,,,,,,,,,,,,,,0.0771698413581582,0.21791214944177772,0.6431779531501884,1.66187548160553,2.1302271707948757,0.32121674005875517,3.5228644918533165e-06,2.1152442119409183,0.095,
plain_lstm,Plain LSTM,plain_lstm_linear_seed16,linear,16,json,36,0.09441104531288147,0.07013729214668274,,plain_lstm,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm\plain_lstm_linear_seed16,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm,,,1.773764111995697,0.38338480782697476,2.1699114576267373,0.12,,,,,,,,,,,,,,0.07013729033262016,0.21082385373255239,0.6278988470445659,1.773764111995697,2.236146577040254,0.38338480782697476,2.1007986304706948e-08,2.1699114576267373,0.12,
plain_lstm,Plain LSTM,plain_lstm_linear_seed17,linear,17,json,47,0.10691896080970764,0.06752229481935501,,plain_lstm,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm\plain_lstm_linear_seed17,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm,,,1.73075197160244,0.282621785679577,2.1561196829802283,0.15,,,,,,,,,,,,,,0.06752229607134887,0.20226058150612516,0.6832893249337026,1.73075197160244,2.208784455923865,0.282621785679577,5.0177492600252416e-05,2.1561196829802283,0.15,
plain_lstm,Plain LSTM,plain_lstm_linear_seed18,linear,18,json,25,0.09244798123836517,0.07294032722711563,,plain_lstm,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm\plain_lstm_linear_seed18,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm,,,1.742193751335144,0.38424552006671747,2.1491954060509233,0.11,,,,,,,,,,,,,,0.07294031660622474,0.21573404475889402,0.6534241102726591,1.742193751335144,2.1302587601023064,0.38424552006671747,1.9415728210725776e-08,2.1491954060509233,0.11,
plain_lstm,Plain LSTM,plain_lstm_linear_seed19,linear,19,json,23,0.0943479910492897,0.07195837795734406,,plain_lstm,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm\plain_lstm_linear_seed19,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm,,,1.745245578289032,0.27618788889700524,2.1688620865254906,0.13,,,,,,,,,,,,,,0.0719583750082347,0.21121357902116142,0.650630073350128,1.745245578289032,2.2142300704214617,0.27618788889700524,7.536502305103673e-05,2.1688620865254906,0.13,
plain_lstm,Plain LSTM,plain_lstm_linear_seed2,linear,2,json,29,0.09116657078266144,0.07217993587255478,,plain_lstm,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm\plain_lstm_linear_seed2,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm,,,1.6729335033893584,0.3730896121861549,2.1545280586792757,0.15,,,,,,,,,,,,,,0.07217993370737255,0.2128746270723641,0.6799942842106825,1.6729335033893584,2.0676250166231447,0.3730896121861549,5.299639930393936e-08,2.1545280586792757,0.15,
plain_lstm,Plain LSTM,plain_lstm_linear_seed3,linear,3,json,21,0.08709115535020828,0.07155145704746246,,plain_lstm,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm\plain_lstm_linear_seed3,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm,,,1.6240797519683838,0.345495323550903,2.1307660193983633,0.125,,,,,,,,,,,,,,0.07155145586549577,0.21226090282422955,0.637347397837712,1.6240797519683838,2.024315170304869,0.345495323550903,5.426841658730812e-07,2.1307660193983633,0.125,
plain_lstm,Plain LSTM,plain_lstm_linear_seed4,linear,4,json,39,0.0869634598493576,0.06545062363147736,,plain_lstm,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm\plain_lstm_linear_seed4,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm,,,1.6186532056331635,0.3472853905859697,2.1189896389591625,0.12,,,,,,,,,,,,,,0.06545061903196944,0.2022412998265354,0.6781124182161489,1.6186532056331635,2.060454169587792,0.3472853905859697,4.6975727807576706e-07,2.1189896389591625,0.12,
plain_lstm,Plain LSTM,plain_lstm_linear_seed5,linear,5,json,55,0.09686873108148575,0.06535719335079193,,plain_lstm,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm\plain_lstm_linear_seed5,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm,,,1.7752664995193481,0.29244343072007434,2.165152527704967,0.125,,,,,,,,,,,,,,0.06535719628106873,0.20205599840462674,0.7031919887196635,1.7752664995193481,2.205848025074804,0.29244343072007434,2.644690671740593e-05,2.165152527704967,0.125,
plain_lstm,Plain LSTM,plain_lstm_linear_seed6,linear,6,json,27,0.0880017802119255,0.0711405798792839,,plain_lstm,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm\plain_lstm_linear_seed6,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm,,,1.5320415312051774,0.517282798511687,2.124240503297648,0.115,,,,,,,,,,,,,,0.07114058189641813,0.21158470171905355,0.6627786976039554,1.5320415312051774,1.9364955053057298,0.517282798511687,4.413140857744845e-15,2.124240503297648,0.115,
plain_lstm,Plain LSTM,plain_lstm_linear_seed7,linear,7,json,33,0.0743056982755661,0.0701238140463829,,plain_lstm,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm\plain_lstm_linear_seed7,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm,,,1.710416448712349,0.2975297747006297,2.125220078916556,0.12,,,,,,,,,,,,,,0.0701238049487016,0.20944409974256997,0.642593691571711,1.710416448712349,2.1893911752310893,0.2975297747006297,1.8804588808096394e-05,2.125220078916556,0.12,
plain_lstm,Plain LSTM,plain_lstm_linear_seed8,linear,8,json,36,0.08673181384801865,0.06661611050367355,,plain_lstm,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm\plain_lstm_linear_seed8,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm,,,1.7146169459819793,0.36696736821900394,2.1267543943855687,0.11,,,,,,,,,,,,,,0.06661610941533111,0.20353133376751795,0.6906333045133359,1.7146169459819793,2.150484234830781,0.36696736821900394,9.050742559405638e-08,2.1267543943855687,0.11,
plain_lstm,Plain LSTM,plain_lstm_linear_seed9,linear,9,json,48,0.09864793717861176,0.0679202526807785,,plain_lstm,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm\plain_lstm_linear_seed9,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\plain_lstm,,,1.7175622081756592,0.2658550454153601,2.1750880272682536,0.135,,,,,,,,,,,,,,0.06792025024956136,0.20682049274770542,0.6738866856900899,1.7175622081756592,2.157452304714575,0.2658550454153601,0.00014186549618029178,2.1750880272682536,0.135,
tft,TFT,tft_linear_seed0,linear,0,json,73,0.04315313324332237,0.031934116035699844,,tft,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft\tft_linear_seed0,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft,,,1.5827697098255158,0.5357079940562424,2.2398397233719005,0.185,,,,,,,,,,,,,,0.03193411372604717,0.1406279928717995,0.8473605460039554,1.5827697098255158,1.9588991069179391,0.5357079940562424,2.990732562163242e-16,2.2398397233719005,0.185,
tft,TFT,tft_linear_seed1,linear,1,json,56,0.03626880422234535,0.030839473009109497,,tft,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft\tft_linear_seed1,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft,,,1.5658625507354735,0.4972149052654639,2.2569462893568324,0.16,,,,,,,,,,,,,,0.030839470821243664,0.13883666707965311,0.8521014818619884,1.5658625507354735,1.9233598531886007,0.4972149052654639,6.920256441045496e-14,2.2569462893568324,0.16,
tft,TFT,tft_linear_seed10,linear,10,json,59,0.03854561969637871,0.0313708521425724,,tft,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft\tft_linear_seed10,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft,,,1.7312580478191375,0.41903513934730346,2.2472145751132935,0.165,,,,,,,,,,,,,,0.03137085062921712,0.14047255017183488,0.8288550493050204,1.7312580478191375,2.040944706075919,0.41903513934730346,6.596373971599198e-10,2.2472145751132935,0.165,
tft,TFT,tft_linear_seed11,linear,11,json,64,0.03740216791629791,0.03153732419013977,,tft,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft\tft_linear_seed11,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft,,,1.8027473825216294,0.47710421150124693,2.2369663529488553,0.115,,,,,,,,,,,,,,0.03153732337967448,0.1427099885327043,0.8630324163080122,1.8027473825216294,2.198086673780124,0.47710421150124693,9.165700263392648e-13,2.2369663529488553,0.115,
tft,TFT,tft_linear_seed12,linear,12,json,67,0.04076607525348663,0.03144119679927826,,tft,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft\tft_linear_seed12,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft,,,1.8332038044929504,0.47840515598495137,2.2568964827959452,0.175,,,,,,,,,,,,,,0.03144119750612085,0.1404170595932519,0.8472876444917651,1.8332038044929504,2.1852310767269887,0.47840515598495137,7.794321267352389e-13,2.2568964827959452,0.175,
tft,TFT,tft_linear_seed13,linear,13,json,61,0.040195975452661514,0.029569076374173164,,tft,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft\tft_linear_seed13,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft,,,1.5694675588607787,0.4803996157166195,2.244430649061923,0.175,,,,,,,,,,,,,,0.029569074638124283,0.13637466954265257,0.8611737402912709,1.5694675588607787,1.9493699593753722,0.4803996157166195,6.071409615351163e-13,2.244430649061923,0.175,
tft,TFT,tft_linear_seed14,linear,14,json,62,0.04659896716475487,0.03204501420259476,,tft,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft\tft_linear_seed14,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft,,,1.7341305816173553,0.5393199172119618,2.2572709216326925,0.16,,,,,,,,,,,,,,0.032045012025630856,0.14221719385311007,0.8349798268538546,1.7341305816173553,2.0827545122226185,0.5393199172119618,1.730507614483931e-16,2.2572709216326925,0.16,
tft,TFT,tft_linear_seed15,linear,15,json,80,0.04217826575040817,0.03067767433822155,,tft,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft\tft_linear_seed15,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\tft,,,1.5757220268249512,0.43861414718982233,2.2542569157606622,0.145,,,,,,,,,,,,,,0.03067767379687024,0.13739641857182142,0.8580682713198848,1.5757220268249512,1.9091646980758714,0.43861414718982233,8.235019936669692e-11,2.2542569157606622,0.145,
