year,entity_code,entity_name,duplicate_row_count,rcw_card,rcw_bank_card,rcw_credit_card,rcw_transfers,rcw_electronic,rcw_check,rcw_autogiro,rcw_check_s_including_money_orders,rcw_total,rcw_card_1,rcw_bank_card_1,rcw_credit_card_1,rcw_gireringar,rcw_electronic_1,rcw_check_1,rcw_autogiro_1,rcw_check_s_including_money_orders_1,rcw_total_1,rcw_amount_of_atm_s,rcw_amount_of_transactions_millions,rcw_transaction_value_billions_of_kronor,rcw_payment_terminals,rcw_amount_of_terminals,rcw_amount_of_transactions_millions_dup2,rcw_service_method,rcw_service_type,rcw_service_location_id,rcw_bank,rcw_name,rcw_address,rcw_postal_number,rcw_postal_region,rcw_municipality,rcw_county_1,rcw_support,rcw_x,rcw_y,rcw_county_match,rcw_number_of_atms,rcw_number_of_transactions_withdrawals_millions,rcw_transaction_value_withdrawals_sek_billions,rcw_number_of_payment_terminals,rcw_number_of_transactions_millions,rcw_transaction_value_sek_billions,rcw_unnamed_46,rcw_unnamed_47,rcw_unnamed_48,rcw_unnamed_49,rcw_unnamed_50,rcw_unnamed_51,rcw_unnamed_52,rcw_unnamed_53,rcw_unnamed_54,rcw_card_dup2,rcw_debet_cards,rcw_credit_cards,rcw_credit_transfers,rcw_electronic_dup2,rcw_paper_based_form,rcw_direct_debet,rcw_cheques_including_bank_drafts,rcw_total_dup2,rcw_cards,rcw_debet_cards_1,rcw_credit_cards_1,rcw_credit_transfers_1,rcw_electronic_1_dup2,rcw_paper_based_form_1,rcw_direct_debet_1,rcw_cheques_including_bank_drafts_1,rcw_total_1_dup2,conflicted_measure_count
2016,SE125,Västmanland,1,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,,,,,,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,0
2016,SE21,Småland med öarna,1,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,,,,,,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,0
2016,SE211,Jönköping,1,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,,,,,,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,0
2016,SE212,Kronoberg,1,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,,,,,,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,0
2016,SE213,Kalmar,1,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,,,,,,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,0
2016,SE214,Gotland,1,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,,,,,,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,0
2016,SE22,Sydsverige,1,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,,,,,,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,0
2016,SE221,Blekinge,1,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,,,,,,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,0
2016,SE224,Skåne,1,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,,,,,,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,0
2016,SE23,Västsverige,1,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,,,,,,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,0
2016,SE231,Halland,1,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,,,,,,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,0
2016,SE232,Västra Götaland,1,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,,,,,,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,0
2016,SE31,Norra Mellansverige,1,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,,,,,,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,0
2016,SE311,Värmland,1,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,,,,,,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,0
2016,SE312,Dalarna,1,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,,,,,,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,0
2016,SE313,Gävleborg,1,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,,,,,,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,0
2016,SE32,Mellersta Norrland,1,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,,,,,,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,0
2016,SE321,Västernorrland,1,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,,,,,,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,0
2016,SE322,Jämtland,1,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,,,,,,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,0
2016,SE33,Övre Norrland,1,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,,,,,,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,0
2016,SE331,Västerbotten,1,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,,,,,,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,0
2016,SE332,Norrbotten,1,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,,,,,,2850.0,139.0,110.2,257874.0,2807.0,997.23,,,,,,,,,,3166.0,2604.0,562.0,1303.0,1244.0,59.0,301.000747,0.06,4770.060747,1003.0,731.7,271.3,14561.0,14381.0,180.0,508.063401,3.68,16075.743401,0
2017,SE11,Stockholm region,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
2017,SE110,Stockholm,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
2017,SE12,Östra Mellansverige,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
2017,SE121,Uppsala,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
2017,SE122,Södermanland,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
2017,SE123,Östergötland,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
2017,SE124,Örebro,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
2017,SE125,Västmanland,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
2017,SE21,Småland med öarna,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
2017,SE211,Jönköping,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
2017,SE212,Kronoberg,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
2017,SE213,Kalmar,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
2017,SE214,Gotland,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
2017,SE22,Sydsverige,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
2017,SE221,Blekinge,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
2017,SE224,Skåne,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
2017,SE23,Västsverige,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
2017,SE231,Halland,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
2017,SE232,Västra Götaland,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
2017,SE31,Norra Mellansverige,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
2017,SE311,Värmland,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
2017,SE312,Dalarna,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
2017,SE313,Gävleborg,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
2017,SE32,Mellersta Norrland,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
2017,SE321,Västernorrland,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
2017,SE322,Jämtland,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
2017,SE33,Övre Norrland,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
2017,SE331,Västerbotten,1,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,,,,,,2655.0,121.0,129.5,252801.0,3004.0,881.0,,,,,,,,,,3352.0,2778.0,574.0,1303.481,1257.481,46.0,334.0,0.05,4989.531,1037.0,765.0,271.9,16191.15,15821.75,369.4,545.3,0.8,17774.25,0
